event_id,source,title,summary,url,published_at,ingested_at,category,language,location,author,entities,sentiment,relevance_score
evt_000314,TechCrunch,NYTimes investigates market amid growth,Short abstract 314,https://news.com/article/189947,2025-09-02 10:34:37.732433+00:00,2025-09-02 22:34:37.732433+00:00,technology,en,US,Staff Writer,"{""key"": ""value""}",-0.558019464009431,0.25208174505175
evt_000315,AP News,CNN wins vaccine citing demand,Short abstract 315,https://media.org/article/435711,2025-09-01 07:52:37.732433+00:00,2025-09-01 09:45:37.732433+00:00,entertainment,en,BR,,"{""key"": ""value""}",0.43842218164835206,0.46109146720988503
evt_000316,Al Jazeera,Reuters investigates startup in partnership,Short abstract 316,https://media.org/article/458296,2025-09-02 05:30:37.732433+00:00,2025-09-02 05:46:37.732433+00:00,finance,en,IN,Staff Writer,"[""ai"", ""economy""]",-0.6276166802812381,0.257645884720871
evt_000317,TechCrunch,TechCrunch investigates market after review,Short abstract 317,https://example.com/article/940951,2025-08-30 14:43:37.732433+00:00,2025-08-30 15:55:37.732433+00:00,health,en,GB,Staff Writer,"{""key"": ""value""}",0.274539108579878,0.6824687671745641
evt_000318,Al Jazeera,AP News secures AI model following earnings,Short abstract 318,https://news.com/article/710789,2025-08-31 05:55:37.732433+00:00,2025-08-31 11:45:37.732433+00:00,sports,en,BR,Staff Writer,"{""key"": ""value""}",0.23340002552247602,0.435582830237418
evt_000319,Reuters,CNN launches scientist in new study,Short abstract 319,https://site.net/article/744580,2025-08-31 09:13:37.732433+00:00,2025-08-31 15:34:37.732433+00:00,sports,en,AU,,"[""ai"", ""economy""]",,0.347449064944495
evt_000320,Bloomberg,The Verge debuts government in new study,Short abstract 320,https://example.com/article/912256,2025-09-01 06:38:37.732433+00:00,2025-09-01 06:41:37.732433+00:00,economy,,GB,Staff Writer,"{""key"": ""value""}",0.44428025412215505,0.163818342970796
evt_000321,CNN,ESPN launches scientist citing demand,Short abstract 321,https://publisher.io/article/853258,2025-09-01 09:37:37.732433+00:00,2025-09-01 10:36:37.732433+00:00,finance,,BR,Staff Writer,"[""ai"", ""economy""]",-0.287627444924071,0.23330372300251903
evt_000322,ESPN,AP News investigates chip in new study,Short abstract 322,https://media.org/article/993692,2025-09-02 01:43:37.732433+00:00,2025-09-02 02:04:37.732433+00:00,health,es,FR,,"{""key"": ""value""}",-0.289040119127058,0.45726955349797704
evt_000323,Al Jazeera,Reuters announces vaccine amid growth,Short abstract 323,https://media.org/article/239513,2025-08-31 05:57:37.732433+00:00,2025-08-31 18:43:37.732433+00:00,politics,fr,IN,Staff Writer,"[""ai"", ""economy""]",0.150693449988845,0.323913009216779
evt_000324,Bloomberg,TechCrunch files policy after review,Short abstract 324,https://example.com/article/850647,2025-09-02 11:27:37.732433+00:00,2025-09-02 19:31:37.732433+00:00,technology,en,US,Staff Writer,"[""ai"", ""economy""]",0.12327749211657901,0.45689392750275903
evt_000325,BBC,NYTimes expands device after review,Short abstract 325,https://site.net/article/902120,2025-09-01 21:57:37.732433+00:00,2025-09-01 22:13:37.732433+00:00,world,en,DE,Staff Writer,"[""ai"", ""economy""]",0.867895775165311,0.07296934473012001
evt_000326,TechCrunch,ESPN reports startup in new study,Short abstract 326,https://site.net/article/512301,2025-08-31 04:16:37.732433+00:00,2025-08-31 05:11:37.732433+00:00,technology,en,IN,,"[""ai"", ""economy""]",-0.545857558395597,0.139266088126329
evt_000327,CNN,Reuters investigates economy following earnings,Short abstract 327,https://news.com/article/996037,2025-08-31 01:40:37.732433+00:00,2025-08-31 13:32:37.732433+00:00,economy,,DE,Staff Writer,"[""ai"", ""economy""]",,0.306619508327984
evt_000328,Reuters,CNN expands government amid growth,Short abstract 328,https://media.org/article/735989,2025-08-31 20:03:37.732433+00:00,2025-08-31 21:45:37.732433+00:00,politics,en,DE,Staff Writer,"{""key"": ""value""}",0.150762580158386,0.433856532131128
evt_000329,TechCrunch,TechCrunch investigates policy after review,Short abstract 329,,2025-09-01 05:23:37.732433+00:00,2025-09-01 07:46:37.732433+00:00,business,en,AU,,"[""ai"", ""economy""]",-0.42204572934535406,0.213643093430278
evt_000330,The Verge,The Verge files chip citing demand,Short abstract 330,https://media.org/article/240081,2025-09-02 08:50:37.732433+00:00,2025-09-02 18:00:37.732433+00:00,sports,fr,DE,Staff Writer,"{""key"": ""value""}",0.5667133225678901,0.032790742414083
evt_000331,NYTimes,Reuters files vaccine citing demand,Short abstract 331,https://site.net/article/920234,2025-09-01 16:52:37.732433+00:00,2025-09-01 20:48:37.732433+00:00,technology,en,DE,Staff Writer,"{""key"": ""value""}",0.25398141555986403,0.27209295224774804
evt_000332,Reuters,CNN reveals policy in new study,Short abstract 332,https://example.com/article/308079,2025-09-02 00:26:37.732433+00:00,2025-09-02 12:27:37.732433+00:00,politics,en,FR,Staff Writer,"{""key"": ""value""}",0.38202749052170604,0.15918105658314002
evt_000333,Al Jazeera,ESPN reveals government as season starts,Short abstract 333,https://media.org/article/701115,2025-08-31 15:27:37.732433+00:00,2025-09-01 00:07:37.732433+00:00,,en,,Staff Writer,"{""key"": ""value""}",-0.655149579027827,0.690621961620958
evt_000334,Bloomberg,NYTimes reveals chip as season starts,Short abstract 334,https://publisher.io/article/136579,2025-09-02 13:50:37.732433+00:00,2025-09-02 22:04:37.732433+00:00,health,fr,FR,Staff Writer,"{""key"": ""value""}",,0.13698642152506701
evt_000335,Bloomberg,AP News reports AI model in partnership,Short abstract 335,https://media.org/article/873387,2025-09-02 04:35:37.732433+00:00,2025-09-02 10:53:37.732433+00:00,science,en,FR,Staff Writer,"{""key"": ""value""}",0.512611665249953,0.39690717134845205
evt_000336,NYTimes,BBC secures economy in partnership,Short abstract 336,https://news.com/article/734245,2025-08-31 10:34:37.732433+00:00,2025-08-31 13:53:37.732433+00:00,science,fr,IN,Staff Writer,"[""ai"", ""economy""]",-0.185916348774075,0.09059959434529001
evt_000337,Bloomberg,Reuters launches scientist in new study,Short abstract 337,,2025-08-30 16:50:37.732433+00:00,2025-08-31 02:57:37.732433+00:00,finance,es,AU,Staff Writer,"[""ai"", ""economy""]",-0.530368332310314,0.163001666714843
evt_000338,Reuters,TechCrunch wins AI model as season starts,Short abstract 338,https://media.org/article/345136,2025-08-30 16:33:37.732433+00:00,2025-08-30 16:42:37.732433+00:00,science,en,,Staff Writer,"{""key"": ""value""}",-0.438167123949153,0.35030464928389105
evt_000339,CNN,NYTimes investigates scientist in new study,Short abstract 339,https://news.com/article/732209,2025-09-02 14:55:37.732433+00:00,2025-09-02 18:52:37.732433+00:00,technology,en,GB,,"[""ai"", ""economy""]",0.8489039108006531,0.06800924557841301
evt_000340,NYTimes,Reuters secures market following earnings,Short abstract 340,https://example.com/article/935572,2025-09-01 12:29:37.732433+00:00,2025-09-02 00:22:37.732433+00:00,finance,es,FR,Staff Writer,"{""key"": ""value""}",-0.26720593191567205,0.6000571251079091
evt_000341,CNN,CNN reports startup in partnership,Short abstract 341,https://publisher.io/article/557159,2025-09-01 12:12:37.732433+00:00,2025-09-01 15:38:37.732433+00:00,entertainment,,IN,Staff Writer,"{""key"": ""value""}",-0.5733569352172181,0.35628582488644
evt_000342,The Verge,BBC debuts vaccine in partnership,Short abstract 342,https://publisher.io/article/609868,2025-09-01 21:34:37.732433+00:00,2025-09-02 04:54:37.732433+00:00,health,,BR,Staff Writer,"{""key"": ""value""}",0.017311855021221,0.012032608105355001
evt_000343,Bloomberg,TechCrunch announces device amid growth,Short abstract 343,https://site.net/article/451872,2025-08-30 22:37:37.732433+00:00,2025-08-31 04:47:37.732433+00:00,world,es,FR,Staff Writer,"{""key"": ""value""}",-0.9791691315098241,0.161360355799143
evt_000344,ESPN,Bloomberg files chip as season starts,Short abstract 344,https://site.net/article/553577,2025-08-30 16:40:37.732433+00:00,2025-08-30 17:46:37.732433+00:00,economy,,IN,Staff Writer,"[""ai"", ""economy""]",-0.15063957429773,0.5541416384770871
evt_000345,TechCrunch,Bloomberg expands AI model as season starts,Short abstract 345,https://news.com/article/676076,2025-09-02 15:03:37.732433+00:00,2025-09-02 15:43:37.732433+00:00,finance,en,IN,Staff Writer,"{""key"": ""value""}",0.529767441929715,0.150637250341283
evt_000346,ESPN,The Verge reveals economy amid growth,Short abstract 346,https://publisher.io/article/930201,2025-09-02 12:07:37.732433+00:00,2025-09-02 15:58:37.732433+00:00,,,BR,Staff Writer,"{""key"": ""value""}",0.41477785102004106,0.066854201176009
,TechCrunch,AP News reveals chip in new study,Short abstract 347,,2025-08-30 14:56:37.732433+00:00,2025-08-31 02:12:37.732433+00:00,,,CA,,"{""key"": ""value""}",0.14831506765990302,0.189969592809817
evt_000348,BBC,BBC investigates scientist after review,Short abstract 348,https://media.org/article/227925,2025-08-31 14:57:37.732433+00:00,2025-08-31 15:45:37.732433+00:00,technology,es,GB,,"[""ai"", ""economy""]",,0.169986826094835
evt_000349,CNN,Reuters secures device following earnings,Short abstract 349,https://news.com/article/725991,2025-09-02 03:57:37.732433+00:00,2025-09-02 16:06:37.732433+00:00,technology,,US,Staff Writer,"{""key"": ""value""}",0.013011287878647,0.110150781536947
evt_000350,BBC,AP News secures startup amid growth,Short abstract 350,https://publisher.io/article/475304,2025-09-02 11:45:37.732433+00:00,2025-09-02 15:30:37.732433+00:00,business,en,DE,Staff Writer,"[""ai"", ""economy""]",-0.024557047819512002,0.35479160912497504
evt_000351,ESPN,Reuters wins startup after review,Short abstract 351,https://media.org/article/756442,2025-08-31 22:21:37.732433+00:00,2025-09-01 02:37:37.732433+00:00,technology,es,US,Staff Writer,"[""ai"", ""economy""]",0.579319535079555,0.32748221074774403
evt_000352,Al Jazeera,Reuters secures vaccine amid growth,Short abstract 352,https://media.org/article/792261,2025-09-02 10:56:37.732433+00:00,2025-09-02 16:31:37.732433+00:00,science,fr,IN,,"[""ai"", ""economy""]",0.42379693697276205,0.223758962863488
evt_000353,TechCrunch,BBC launches economy in partnership,Short abstract 353,https://publisher.io/article/105883,2025-08-30 16:13:37.732433+00:00,2025-08-30 16:44:37.732433+00:00,politics,,FR,,"{""key"": ""value""}",0.5903465330022031,0.169615389226061
evt_000354,ESPN,Al Jazeera expands startup citing demand,Short abstract 354,https://news.com/article/382012,2025-08-31 15:00:37.732433+00:00,2025-08-31 23:26:37.732433+00:00,,en,US,,"[""ai"", ""economy""]",-0.034132133743068005,0.364294114335858
evt_000355,Al Jazeera,Bloomberg wins AI model in partnership,Short abstract 355,https://media.org/article/187000,2025-08-31 23:05:37.732433+00:00,2025-09-01 09:40:37.732433+00:00,health,en,IN,Staff Writer,"{""key"": ""value""}",0.49568753950681305,0.278866812105793
evt_000356,Reuters,AP News expands startup amid growth,Short abstract 356,https://example.com/article/735591,2025-08-31 09:48:37.732433+00:00,2025-08-31 12:25:37.732433+00:00,politics,en,BR,,"[""ai"", ""economy""]",-0.26427681162418504,0.14941198625864002
evt_000357,Reuters,ESPN investigates scientist amid growth,Short abstract 357,https://media.org/article/920054,2025-09-02 05:00:37.732433+00:00,2025-09-02 10:41:37.732433+00:00,world,en,,,"[""ai"", ""economy""]",0.08767168160836901,0.670175938704056
evt_000358,The Verge,ESPN reveals device as season starts,Short abstract 358,https://site.net/article/224366,2025-08-31 08:57:37.732433+00:00,2025-08-31 16:41:37.732433+00:00,politics,es,IN,,"{""key"": ""value""}",-0.189800652802382,0.227792928350099
evt_000359,TechCrunch,CNN investigates economy amid growth,Short abstract 359,https://example.com/article/191108,2025-08-30 17:59:37.732433+00:00,2025-08-31 03:07:37.732433+00:00,business,en,AU,Staff Writer,"{""key"": ""value""}",-0.808912880952914,0.5138773990499871
evt_000360,Al Jazeera,BBC wins chip in partnership,Short abstract 360,https://news.com/article/979062,2025-09-02 05:00:37.732433+00:00,2025-09-02 07:21:37.732433+00:00,finance,,DE,Staff Writer,"[""ai"", ""economy""]",0.451093156482184,0.323380766186667
evt_000361,The Verge,Reuters reports startup in new study,Short abstract 361,https://example.com/article/761459,2025-09-01 11:16:37.732433+00:00,2025-09-01 23:06:37.732433+00:00,science,fr,BR,Staff Writer,"{""key"": ""value""}",-0.125630158124816,0.302719096383938
evt_000362,TechCrunch,CNN secures vaccine in partnership,Short abstract 362,https://news.com/article/371371,2025-08-31 02:55:37.732433+00:00,2025-08-31 06:38:37.732433+00:00,technology,fr,GB,Staff Writer,"{""key"": ""value""}",-0.35958779724751905,0.251734474215048
evt_000363,ESPN,The Verge expands government amid growth,Short abstract 363,https://publisher.io/article/444449,2025-09-01 17:48:37.732433+00:00,2025-09-01 18:45:37.732433+00:00,technology,,GB,Staff Writer,"[""ai"", ""economy""]",,0.645241788797399
evt_000364,TechCrunch,Al Jazeera files startup citing demand,Short abstract 364,https://media.org/article/314510,2025-09-01 22:15:37.732433+00:00,2025-09-02 05:33:37.732433+00:00,health,en,CA,Staff Writer,"{""key"": ""value""}",0.31695555502488204,0.26629970818777504
evt_000365,BBC,Bloomberg reports AI model after review,Short abstract 365,https://news.com/article/843748,2025-08-31 17:16:37.732433+00:00,2025-09-01 05:56:37.732433+00:00,economy,en,FR,Staff Writer,"[""ai"", ""economy""]",0.289228696256498,0.288007690869132
evt_000366,CNN,AP News investigates policy after review,Short abstract 366,https://example.com/article/379515,2025-09-01 13:14:37.732433+00:00,2025-09-01 19:56:37.732433+00:00,politics,en,GB,,"{""key"": ""value""}",-0.199816299626337,0.21891441446662502
evt_000367,Al Jazeera,NYTimes wins market in new study,Short abstract 367,https://news.com/article/972718,2025-08-30 13:34:37.732433+00:00,2025-08-30 15:02:37.732433+00:00,sports,en,AU,,"{""key"": ""value""}",-0.476813964775378,0.311587404598205
evt_000368,Reuters,AP News expands device amid growth,Short abstract 368,https://media.org/article/639390,2025-08-30 22:26:37.732433+00:00,2025-08-31 06:50:37.732433+00:00,technology,en,DE,,"{""key"": ""value""}",0.17997909151413502,0.215100992507013
evt_000369,TechCrunch,BBC reveals government in new study,Short abstract 369,https://media.org/article/367459,2025-09-02 12:43:37.732433+00:00,2025-09-02 17:22:37.732433+00:00,finance,en,IN,Staff Writer,"{""key"": ""value""}",-0.270683542766255,0.266717355545254
evt_000370,AP News,NYTimes secures device following earnings,Short abstract 370,https://example.com/article/862787,2025-09-02 00:36:37.732433+00:00,2025-09-02 03:08:37.732433+00:00,politics,en,FR,Staff Writer,"[""ai"", ""economy""]",0.45517402306118404,0.117399091301274
evt_000371,AP News,ESPN expands device following earnings,Short abstract 371,https://example.com/article/333118,2025-09-02 15:31:37.732433+00:00,2025-09-03 04:23:37.732433+00:00,business,en,BR,,"{""key"": ""value""}",,0.28047599819594404
evt_000372,The Verge,AP News reveals policy citing demand,Short abstract 372,https://site.net/article/891153,2025-09-02 11:08:37.732433+00:00,2025-09-02 23:19:37.732433+00:00,entertainment,en,,,"{""key"": ""value""}",-0.250032057977257,0.10526367347288001
evt_000373,AP News,NYTimes debuts startup in new study,Short abstract 373,https://example.com/article/988663,2025-09-01 20:35:37.732433+00:00,2025-09-01 23:02:37.732433+00:00,technology,es,IN,,"[""ai"", ""economy""]",-0.648913372471632,0.392917023590973
evt_000374,NYTimes,CNN files device after review,Short abstract 374,https://news.com/article/554349,2025-09-01 01:35:37.732433+00:00,2025-09-01 03:14:37.732433+00:00,entertainment,es,BR,Staff Writer,"[""ai"", ""economy""]",-0.453883983923176,0.39177362350904804
evt_000375,CNN,TechCrunch announces economy as season starts,Short abstract 375,https://media.org/article/451240,2025-09-02 15:02:37.732433+00:00,2025-09-02 16:44:37.732433+00:00,sports,,DE,Staff Writer,"{""key"": ""value""}",-0.047919713166792006,0.11359909835555701
evt_000376,NYTimes,CNN investigates chip amid growth,Short abstract 376,https://site.net/article/365281,2025-08-31 08:42:37.732433+00:00,2025-08-31 08:47:37.732433+00:00,sports,en,BR,Staff Writer,"{""key"": ""value""}",0.26606931184737503,0.23719543759746
evt_000377,BBC,BBC announces vaccine following earnings,Short abstract 377,https://example.com/article/831347,2025-09-02 06:47:37.732433+00:00,2025-09-02 14:39:37.732433+00:00,technology,fr,US,,"[""ai"", ""economy""]",-0.406796211530072,0.22590787735967102
evt_000378,CNN,Al Jazeera investigates government after review,Short abstract 378,https://media.org/article/526401,2025-09-02 06:39:37.732433+00:00,2025-09-02 16:59:37.732433+00:00,technology,,IN,,"{""key"": ""value""}",0.168778632828946,0.178947224835516
